temp,hum,pres,alt,ax,ay,az,gx,gy,gz,t
26.6299991607666,44.4443359375,1026.469970703125,19.00096321105957,92,0,16284,0,19,-15,1293020
26.6299991607666,44.4443359375,1026.469970703125,19.00096321105957,24,-48,16528,11,-15,19,1293032
26.6299991607666,44.4443359375,1026.469970703125,19.00096321105957,64,-24,16400,-7,23,-2,1293056
26.6299991607666,44.4443359375,1026.469970703125,19.00096321105957,32,16,16376,15,-15,-3,1293069
26.6299991607666,44.4443359375,1026.469970703125,19.00096321105957,12,-64,16436,-5,6,3,1293082
26.6299991607666,44.35546875,1026.453857421875,19.132944107055664,-40,-16,16408,-1,-1,-11,1293094
26.6299991607666,44.35546875,1026.453857421875,19.132944107055664,-20,-40,16464,7,-14,7,1293107
26.6299991607666,44.35546875,1026.453857421875,19.132944107055664,88,0,16380,8,5,-11,1293120
26.6299991607666,44.35546875,1026.453857421875,19.132944107055664,16,0,16368,28,5,-4,1293132
26.6299991607666,44.35546875,1026.453857421875,19.132944107055664,8,52,16328,-4,5,-13,1293145
26.6299991607666,44.35546875,1026.453857421875,19.132944107055664,16,48,16284,-1,-6,2,1293158
26.6299991607666,44.35546875,1026.453857421875,19.132944107055664,96,-84,16260,18,3,28,1293170
26.6299991607666,44.322265625,1026.45068359375,19.15913963317871,16,-16,16296,-8,-5,31,1293183
26.6299991607666,44.322265625,1026.45068359375,19.15913963317871,36,-16,16396,-12,15,10,1293196
26.6299991607666,44.322265625,1026.45068359375,19.15913963317871,64,-56,16380,-33,12,-14,1293208
26.6299991607666,44.322265625,1026.45068359375,19.15913963317871,136,-24,16440,7,9,-15,1293221
26.6299991607666,44.322265625,1026.45068359375,19.15913963317871,-76,-20,16316,-4,10,9,1293234
26.6299991607666,44.322265625,1026.45068359375,19.15913963317871,16,60,16316,2,-6,-18,1293246
26.6299991607666,44.322265625,1026.45068359375,19.15913963317871,0,-40,16440,7,19,16,1293259
26.6299991607666,44.322265625,1026.45068359375,19.15913963317871,84,8,16336,15,3,13,1293272
26.6299991607666,44.4443359375,1026.452392578125,19.145034790039062,64,-12,16492,-15,4,16,1293284
26.6299991607666,44.4443359375,1026.452392578125,19.145034790039062,16,20,16392,3,-21,9,1293297
26.6299991607666,44.4443359375,1026.452392578125,19.145034790039062,100,48,16552,-19,13,2,1293310
26.6299991607666,44.4443359375,1026.452392578125,19.145034790039062,-40,-28,16352,6,5,5,1293322
26.6299991607666,44.4443359375,1026.452392578125,19.145034790039062,28,4,16332,15,-4,-11,1293335
26.6299991607666,44.4443359375,1026.452392578125,19.145034790039062,68,-44,16368,13,-23,-8,1293348
26.6299991607666,44.4443359375,1026.452392578125,19.145034790039062,84,-52,16336,6,2,-5,1293360
26.6299991607666,44.4443359375,1026.452392578125,19.145034790039062,116,-80,16340,18,14,-13,1293373
26.6299991607666,44.6123046875,1026.44970703125,19.167200088500977,-12,-16,16336,-8,-12,-17,1293386
26.6299991607666,44.6123046875,1026.44970703125,19.167200088500977,128,-60,16484,-16,-4,23,1293398
26.6299991607666,44.6123046875,1026.44970703125,19.167200088500977,8,72,16548,-8,7,-1,1293411
26.6299991607666,44.6123046875,1026.44970703125,19.167200088500977,56,-28,16440,-1,-5,-7,1293424
26.6299991607666,44.6123046875,1026.44970703125,19.167200088500977,-8,-72,16340,8,-6,-4,1293436
26.6299991607666,44.6123046875,1026.44970703125,19.167200088500977,-36,24,16444,-7,-10,13,1293449
26.6299991607666,44.6123046875,1026.44970703125,19.167200088500977,116,-28,16512,19,8,-5,1293462
26.6299991607666,44.5341796875,1026.4703369140625,18.997940063476562,20,44,16500,12,-4,28,1293479
26.6299991607666,44.5341796875,1026.4703369140625,18.997940063476562,-36,-28,16472,-1,24,-15,1293491
26.6299991607666,44.5341796875,1026.4703369140625,18.997940063476562,76,72,16260,7,7,30,1293504
26.6299991607666,44.5341796875,1026.4703369140625,18.997940063476562,48,-12,16372,15,6,2,1293517
26.6299991607666,44.5341796875,1026.4703369140625,18.997940063476562,132,-124,16420,-7,8,6,1293529
26.6299991607666,44.5341796875,1026.4703369140625,18.997940063476562,-40,-56,16252,-9,-16,10,1293542
26.6299991607666,44.5341796875,1026.4703369140625,18.997940063476562,56,36,16364,-5,1,-22,1293555
26.6299991607666,44.5341796875,1026.4703369140625,18.997940063476562,64,-20,16348,-18,-13,-2,1293567
26.6299991607666,44.4560546875,1026.4512939453125,19.154102325439453,28,56,16412,-12,-14,8,1293580
26.6299991607666,44.4560546875,1026.4512939453125,19.154102325439453,-36,-4,16324,-1,-7,-23,1293593
26.6299991607666,44.4560546875,1026.4512939453125,19.154102325439453,0,64,16352,-1,2,-1,1293605
26.6299991607666,44.4560546875,1026.4512939453125,19.154102325439453,104,48,16272,1,10,23,1293618
26.6299991607666,44.4560546875,1026.4512939453125,19.154102325439453,84,-44,16316,14,15,6,1293640
26.6299991607666,44.4560546875,1026.4512939453125,19.154102325439453,84,12,16292,16,18,15,1293652
26.6299991607666,44.4560546875,1026.4512939453125,19.154102325439453,-12,-48,16352,10,-3,18,1293665
26.6299991607666,44.5791015625,1026.44970703125,19.167200088500977,8,8,16508,-10,-21,-11,1293678
26.6299991607666,44.5791015625,1026.44970703125,19.167200088500977,20,-20,16236,11,1,6,1293690
26.6299991607666,44.5791015625,1026.44970703125,19.167200088500977,0,-64,16512,-2,-18,-22,1293703
26.6299991607666,44.5791015625,1026.44970703125,19.167200088500977,116,44,16356,4,-18,-10,1293715
26.6299991607666,44.5791015625,1026.44970703125,19.167200088500977,48,16,16528,-19,18,-18,1293728
26.6299991607666,44.5791015625,1026.44970703125,19.167200088500977,-100,-76,16452,0,-3,-4,1293741
26.6299991607666,44.5791015625,1026.44970703125,19.167200088500977,40,104,16428,-15,-10,-6,1293753
26.6299991607666,44.5791015625,1026.44970703125,19.095163345336914,48,-12,16384,-8,-1,7,1293766
26.6299991607666,44.466796875,1026.45849609375,19.095163345336914,52,44,16292,9,-4,3,1293779
26.6299991607666,44.466796875,1026.45849609375,19.095163345336914,136,-52,16268,-23,2,7,1293792
26.6299991607666,44.466796875,1026.45849609375,19.095163345336914,8,-64,16172,-3,-6,-3,1293804
26.6299991607666,44.466796875,1026.45849609375,19.095163345336914,84,-16,16340,-2,15,1,1293828
26.6299991607666,44.466796875,1026.45849609375,19.095163345336914,76,-32,16440,-28,-9,-12,1293840
26.6299991607666,44.466796875,1026.45849609375,19.095163345336914,52,-12,16388,34,3,-12,1293853
26.6299991607666,44.3662109375,1026.46875,19.010534286499023,28,60,16340,5,-12,6,1293866
26.6299991607666,44.3662109375,1026.46875,19.010534286499023,-80,-32,16400,-4,-21,13,1293878
26.6299991607666,44.3662109375,1026.46875,19.010534286499023,28,-32,16408,29,15,3,1293891
26.6299991607666,44.3662109375,1026.46875,19.010534286499023,12,56,16348,3,1,-11,1293904
26.6299991607666,44.3662109375,1026.46875,19.010534286499023,84,48,16480,-6,4,-4,1293916
26.6299991607666,44.3662109375,1026.46875,19.010534286499023,-24,-4,16436,-5,5,34,1293929
26.6299991607666,44.3662109375,1026.46875,19.010534286499023,76,44,16336,0,16,19,1293942
26.6299991607666,44.3662109375,1026.46875,19.010534286499023,8,-52,16400,25,3,-2,1293954
26.639999389648438,44.4892578125,1026.44482421875,19.207500457763672,28,-48,16444,-3,11,2,1293967
26.639999389648438,44.4892578125,1026.44482421875,19.207500457763672,8,-112,16344,3,-17,1,1293980
26.639999389648438,44.4892578125,1026.44482421875,19.207500457763672,16,-32,16228,13,-10,10,1293992
26.639999389648438,44.4892578125,1026.44482421875,19.207500457763672,36,0,16416,11,-16,15,1294005
26.639999389648438,44.4892578125,1026.44482421875,19.207500457763672,28,48,16376,18,23,3,1294018
26.639999389648438,44.4892578125,1026.44482421875,19.207500457763672,-76,-48,16472,-1,1,-12,1294030
26.639999389648438,44.4892578125,1026.44482421875,19.207500457763672,-64,4,16356,-2,-1,25,1294043
26.639999389648438,44.4892578125,1026.44482421875,19.207500457763672,24,-36,16428,13,9,-4,1294056
26.6299991607666,44.4892578125,1026.462158203125,19.064937591552734,-28,-36,16296,2,-3,3,1294068
26.6299991607666,44.4892578125,1026.462158203125,19.064937591552734,44,52,16316,4,3,-2,1294081
26.6299991607666,44.4892578125,1026.462158203125,19.064937591552734,52,-12,16552,0,12,-3,1294094
26.6299991607666,44.4892578125,1026.462158203125,19.064937591552734,16,-24,16404,3,32,8,1294106
26.6299991607666,44.4892578125,1026.462158203125,19.064937591552734,0,52,16528,-16,15,-10,1294119
26.6299991607666,44.4892578125,1026.462158203125,19.064937591552734,108,32,16440,10,7,2,1294132
26.6299991607666,44.4892578125,1026.462158203125,19.064937591552734,136,0,16456,8,-19,3,1294144
26.6299991607666,44.4892578125,1026.453857421875,19.132944107055664,-88,-8,16476,6,-12,-25,1294157
26.6299991607666,44.466796875,1026.453857421875,19.132944107055664,-16,0,16404,10,-14,30,1294170
26.6299991607666,44.466796875,1026.453857421875,19.132944107055664,60,-24,16460,-2,-4,11,1294182
26.6299991607666,44.466796875,1026.453857421875,19.132944107055664,-16,-28,16452,-25,2,18,1294195
26.6299991607666,44.466796875,1026.453857421875,19.132944107055664,80,24,16520,-3,3,6,1294208
26.6299991607666,44.466796875,1026.453857421875,19.132944107055664,48,-4,16568,-7,-11,-5,1294220
26.6299991607666,44.466796875,1026.453857421875,19.132944107055664,56,-56,16292,11,0,-13,1294233
26.6299991607666,44.466796875,1026.453857421875,19.132944107055664,16,0,16564,-8,-4,-9,1294246
26.6299991607666,44.51171875,1026.452392578125,19.145034790039062,24,56,16384,6,4,15,1294258
26.6299991607666,44.51171875,1026.452392578125,19.145034790039062,8,-88,16404,-3,5,2,1294271
26.6299991607666,44.51171875,1026.452392578125,19.145034790039062,-20,40,16376,14,-20,-4,1294284
26.6299991607666,44.51171875,1026.452392578125,19.145034790039062,68,-36,16360,4,-7,14,1294296
26.6299991607666,44.51171875,1026.452392578125,19.145034790039062,-60,36,16444,-1,-16,-2,1294309
26.6299991607666,44.51171875,1026.452392578125,19.145034790039062,20,44,16348,-10,4,19,1294322
26.6299991607666,44.51171875,1026.452392578125,19.145034790039062,-44,72,16424,3,2,4,1294334
26.6299991607666,44.51171875,1026.452392578125,19.145034790039062,-4,-84,16324,-23,0,8,1294347
26.6299991607666,44.4560546875,1026.457275390625,19.10523796081543,164,-20,16464,-17,-1,-2,1294360
26.6299991607666,44.4560546875,1026.457275390625,19.10523796081543,100,-36,16448,3,-18,10,1294373
26.6299991607666,44.4560546875,1026.457275390625,19.10523796081543,28,-16,16460,-1,-11,15,1294385
26.6299991607666,44.4560546875,1026.457275390625,19.10523796081543,40,64,16276,7,4,-16,1294398
26.6299991607666,44.4560546875,1026.457275390625,19.10523796081543,-44,52,16380,10,-1,-2,1294420
26.6299991607666,44.4560546875,1026.457275390625,19.10523796081543,24,-40,16240,13,18,-2,1294432
26.6299991607666,44.4560546875,1026.457275390625,19.10523796081543,68,0,16388,18,-25,-2,1294445
26.6299991607666,44.544921875,1026.4605712890625,19.078035354614258,36,-28,16424,-5,7,20,1294458
26.6299991607666,44.544921875,1026.4605712890625,19.078035354614258,-8,-40,16340,4,2,4,1294470
26.6299991607666,44.544921875,1026.4605712890625,19.078035354614258,88,48,16480,12,26,19,1294483
26.6299991607666,44.544921875,1026.4605712890625,19.078035354614258,172,80,16412,-7,16,8,1294496
26.6299991607666,44.544921875,1026.4605712890625,19.078035354614258,-76,24,16404,-14,-3,-3,1294508
26.6299991607666,44.544921875,1026.4605712890625,19.078035354614258,68,-68,16624,12,-4,-14,1294521
26.6299991607666,44.544921875,1026.4605712890625,19.078035354614258,32,-68,16388,22,17,1,1294534
26.6299991607666,44.544921875,1026.4605712890625,19.10523796081543,56,36,16340,-4,8,-14,1294547
26.6299991607666,44.5234375,1026.457275390625,19.10523796081543,24,24,16312,11,6,9,1294559
26.6299991607666,44.5234375,1026.457275390625,19.10523796081543,-12,24,16368,10,-7,-2,1294572
26.6299991607666,44.5234375,1026.457275390625,19.10523796081543,12,20,16340,5,0,16,1294595
26.6299991607666,44.5234375,1026.457275390625,19.10523796081543,48,-8,16424,4,2,-12,1294608
26.6299991607666,44.5234375,1026.457275390625,19.10523796081543,-12,-12,16344,-2,-7,-5,1294621
26.6299991607666,44.5234375,1026.457275390625,19.10523796081543,8,-40,16532,21,-1,-5,1294633
26.6299991607666,44.5234375,1026.4901123046875,18.835233688354492,40,-52,16400,-8,-8,16,1294646
26.639999389648438,44.6123046875,1026.4901123046875,18.835233688354492,-4,-64,16552,-13,-17,-2,1294658
26.639999389648438,44.6123046875,1026.4901123046875,18.835233688354492,4,-24,16384,-10,-8,25,1294671
26.639999389648438,44.6123046875,1026.4901123046875,18.835233688354492,16,4,16432,2,-20,24,1294684
26.639999389648438,44.6123046875,1026.4901123046875,18.835233688354492,40,-28,16432,18,-7,11,1294696
26.639999389648438,44.6123046875,1026.4901123046875,18.835233688354492,52,-156,16384,9,-30,11,1294709
26.639999389648438,44.6123046875,1026.4901123046875,18.835233688354492,40,104,16428,-8,-1,-29,1294722
26.639999389648438,44.6123046875,1026.4901123046875,18.835233688354492,36,-4,16328,-18,-10,-26,1294734
26.6299991607666,44.478515625,1026.466064453125,19.032699584960938,40,36,16392,-3,27,5,1294747
26.6299991607666,44.478515625,1026.466064453125,19.032699584960938,28,-52,16336,8,9,-15,1294760
26.6299991607666,44.478515625,1026.466064453125,19.032699584960938,84,68,16632,-6,22,-4,1294772
26.6299991607666,44.478515625,1026.466064453125,19.032699584960938,72,32,16540,15,-15,6,1294785
26.6299991607666,44.478515625,1026.466064453125,19.032699584960938,76,-84,16428,-11,8,20,1294798
26.6299991607666,44.478515625,1026.466064453125,19.032699584960938,100,-28,16484,22,-27,3,1294810
26.6299991607666,44.478515625,1026.466064453125,19.032699584960938,160,-64,16284,-10,-19,-11,1294823
26.6299991607666,44.478515625,1026.466064453125,19.032699584960938,152,-84,16308,-8,7,3,1294836
26.6299991607666,44.51171875,1026.4627685546875,19.059900283813477,116,-16,16500,-8,24,11,1294848
26.6299991607666,44.51171875,1026.4627685546875,19.059900283813477,76,84,16428,3,3,25,1294861
26.6299991607666,44.51171875,1026.4627685546875,19.059900283813477,76,-16,16316,19,17,7,1294874
26.6299991607666,44.51171875,1026.4627685546875,19.059900283813477,28,12,16356,11,11,-3,1294886
26.6299991607666,44.51171875,1026.4627685546875,19.059900283813477,36,60,16504,10,4,1,1294899
26.6299991607666,44.51171875,1026.4627685546875,19.059900283813477,-20,56,16356,8,18,-11,1294912
26.6299991607666,44.51171875,1026.4627685546875,19.059900283813477,48,8,16376,-4,1,0,1294924
26.6299991607666,44.51171875,1026.4627685546875,19.045795440673828,52,24,16480,-10,9,-19,1294937
26.6299991607666,44.5791015625,1026.4644775390625,19.045795440673828,28,-24,16428,13,-1,5,1294950
26.6299991607666,44.5791015625,1026.4644775390625,19.045795440673828,20,12,16320,-5,2,-6,1294962
26.6299991607666,44.5791015625,1026.4644775390625,19.045795440673828,40,-44,16340,-7,0,27,1294975
26.6299991607666,44.5791015625,1026.4644775390625,19.045795440673828,-48,-16,16416,12,0,20,1294988
26.6299991607666,44.5791015625,1026.4644775390625,19.045795440673828,80,-92,16416,11,2,-19,1295000
26.6299991607666,44.5791015625,1026.4644775390625,19.045795440673828,64,-76,16404,-7,-1,-30,1295013
26.6299991607666,44.5791015625,1026.4644775390625,19.045795440673828,44,64,16460,6,-8,-9,1295026
26.6299991607666,44.5341796875,1026.457275390625,19.10523796081543,-24,44,16424,23,22,-11,1295038
26.6299991607666,44.5341796875,1026.457275390625,19.10523796081543,-12,-24,16356,-12,29,6,1295051
26.6299991607666,44.5341796875,1026.457275390625,19.10523796081543,40,-28,16432,-6,9,-4,1295064
26.6299991607666,44.5341796875,1026.457275390625,19.10523796081543,76,-96,16248,5,-19,-7,1295076
26.6299991607666,44.5341796875,1026.457275390625,19.10523796081543,84,36,16400,2,3,-8,1295089
26.6299991607666,44.5341796875,1026.457275390625,19.10523796081543,-20,20,16300,-4,-3,7,1295102
26.6299991607666,44.5341796875,1026.457275390625,19.10523796081543,68,-20,16244,-2,-2,19,1295114
26.6299991607666,44.5341796875,1026.457275390625,19.10523796081543,-4,-20,16500,-5,-15,0,1295127
26.6299991607666,44.556640625,1026.452392578125,19.145034790039062,8,-36,16312,-6,-10,1,1295140
26.6299991607666,44.556640625,1026.452392578125,19.145034790039062,12,-64,16380,3,3,-4,1295152
26.6299991607666,44.556640625,1026.452392578125,19.145034790039062,-20,-20,16432,7,-6,3,1295165
26.6299991607666,44.556640625,1026.452392578125,19.145034790039062,12,-8,16468,5,1,2,1295187
26.6299991607666,44.556640625,1026.452392578125,19.145034790039062,-28,-40,16368,10,-6,-19,1295200
26.6299991607666,44.556640625,1026.452392578125,19.145034790039062,4,36,16572,-1,-15,0,1295212
26.6299991607666,44.556640625,1026.452392578125,19.145034790039062,16,-124,16444,9,-8,8,1295225
26.639999389648438,44.6787109375,1026.456298828125,19.113298416137695,64,-40,16280,-3,-9,-4,1295237
26.639999389648438,44.6787109375,1026.456298828125,19.113298416137695,-24,12,16340,-16,-1,-9,1295250
26.639999389648438,44.6787109375,1026.456298828125,19.113298416137695,52,-92,16384,9,-11,-12,1295263
26.639999389648438,44.6787109375,1026.456298828125,19.113298416137695,72,36,16288,-20,-17,11,1295276
26.639999389648438,44.6787109375,1026.456298828125,19.113298416137695,84,12,16376,13,14,-4,1295288
26.639999389648438,44.6787109375,1026.456298828125,19.113298416137695,44,-60,16424,-2,4,-2,1295301
26.639999389648438,44.6787109375,1026.456298828125,19.113298416137695,36,-44,16376,14,-8,2,1295314
26.639999389648438,44.6787109375,1026.456298828125,19.113298416137695,-20,28,16424,-25,-4,7,1295326
26.639999389648438,44.544921875,1026.4627685546875,19.059900283813477,8,4,16252,10,9,21,1295339
26.639999389648438,44.544921875,1026.4627685546875,19.059900283813477,20,-4,16336,7,24,-29,1295362
26.639999389648438,44.544921875,1026.4627685546875,19.059900283813477,-40,-48,16420,13,-9,-18,1295375
26.639999389648438,44.544921875,1026.4627685546875,19.059900283813477,0,12,16476,7,-9,-6,1295388
26.639999389648438,44.544921875,1026.4627685546875,19.059900283813477,64,60,16252,15,-3,-17,1295400
26.639999389648438,44.544921875,1026.4627685546875,19.059900283813477,8,-4,16436,10,14,-7,1295413
26.639999389648438,44.544921875,1026.47265625,18.978797912597656,32,-36,16320,23,13,-14,1295426
26.639999389648438,44.478515625,1026.47265625,18.978797912597656,-20,-28,16416,18,-3,12,1295438
26.639999389648438,44.478515625,1026.47265625,18.978797912597656,28,-44,16448,-6,-17,25,1295451
26.639999389648438,44.478515625,1026.47265625,18.978797912597656,76,-4,16268,17,-6,-23,1295464
26.639999389648438,44.478515625,1026.47265625,18.978797912597656,76,12,16344,13,2,12,1295481
26.639999389648438,44.478515625,1026.47265625,18.978797912597656,12,-60,16272,-4,8,4,1295493
26.639999389648438,44.478515625,1026.47265625,18.978797912597656,-40,24,16304,-9,7,0,1295506
26.639999389648438,44.478515625,1026.47265625,18.978797912597656,56,-16,16340,16,16,-29,1295519
26.639999389648438,44.4892578125,1026.4644775390625,19.045795440673828,68,-88,16340,5,7,-1,1295531
26.639999389648438,44.4892578125,1026.4644775390625,19.045795440673828,44,12,16428,-4,-9,-5,1295544
26.639999389648438,44.4892578125,1026.4644775390625,19.045795440673828,4,-28,16520,19,19,3,1295557
26.639999389648438,44.4892578125,1026.4644775390625,19.045795440673828,40,40,16220,5,-9,8,1295569
26.639999389648438,44.4892578125,1026.4644775390625,19.045795440673828,-28,28,16436,6,0,11,1295582
26.639999389648438,44.4892578125,1026.4644775390625,19.045795440673828,8,-84,16236,7,3,-14,1295595
26.639999389648438,44.4892578125,1026.4644775390625,19.045795440673828,32,-68,16304,1,19,-12,1295607
26.639999389648438,44.4892578125,1026.4644775390625,19.074005126953125,140,-68,16292,-7,4,-18,1295620
26.6299991607666,44.4892578125,1026.4610595703125,19.074005126953125,8,72,16332,3,8,-17,1295633
26.6299991607666,44.4892578125,1026.4610595703125,19.074005126953125,36,52,16448,-15,-12,-8,1295645
26.6299991607666,44.4892578125,1026.4610595703125,19.074005126953125,-32,16,16524,3,-16,6,1295658
26.6299991607666,44.4892578125,1026.4610595703125,19.074005126953125,12,-32,16432,10,-7,-25,1295671
26.6299991607666,44.4892578125,1026.4610595703125,19.074005126953125,72,84,16364,-3,-15,2,1295683
26.6299991607666,44.4892578125,1026.4610595703125,19.074005126953125,48,-104,16488,5,10,0,1295696
26.6299991607666,44.4892578125,1026.4610595703125,19.074005126953125,48,136,16280,-14,-7,9,1295709
26.639999389648438,44.51171875,1026.4638671875,19.050832748413086,92,-52,16324,-5,22,2,1295721
26.639999389648438,44.51171875,1026.4638671875,19.050832748413086,64,16,16484,-5,-2,-4,1295734
26.639999389648438,44.51171875,1026.4638671875,19.050832748413086,36,-40,16376,-9,-11,-6,1295747
26.639999389648438,44.51171875,1026.4638671875,19.050832748413086,36,96,16436,-3,3,18,1295759
26.639999389648438,44.51171875,1026.4638671875,19.050832748413086,120,8,16408,-1,-2,-3,1295772
26.639999389648438,44.51171875,1026.4638671875,19.050832748413086,-40,44,16288,9,-10,24,1295785
26.639999389648438,44.51171875,1026.4638671875,19.050832748413086,-20,-24,16496,1,-5,2,1295797
26.639999389648438,44.51171875,1026.4638671875,19.050832748413086,68,36,16476,1,0,26,1295810
26.6299991607666,44.322265625,1026.4736328125,18.970739364624023,104,-4,16344,4,13,13,1295823
26.6299991607666,44.322265625,1026.4736328125,18.970739364624023,68,-84,16408,-5,-3,-4,1295835
26.6299991607666,44.322265625,1026.4736328125,18.970739364624023,24,56,16496,12,9,27,1295848
26.6299991607666,44.322265625,1026.4736328125,18.970739364624023,-40,76,16404,-10,-7,6,1295861
26.6299991607666,44.322265625,1026.4736328125,18.970739364624023,40,-20,16460,-5,-12,13,1295873
26.6299991607666,44.322265625,1026.4736328125,18.970739364624023,84,0,16352,-4,3,-4,1295886
26.6299991607666,44.322265625,1026.4736328125,18.970739364624023,124,12,16344,-8,7,1,1295899
26.6299991607666,44.322265625,1026.4736328125,18.970739364624023,60,-16,16440,-10,-1,6,1295911
26.6299991607666,44.400390625,1026.447998046875,19.181304931640625,96,24,16288,19,11,36,1295924
26.6299991607666,44.400390625,1026.447998046875,19.181304931640625,80,28,16460,10,-2,5,1295937
26.6299991607666,44.400390625,1026.447998046875,19.181304931640625,64,-68,16316,6,-3,-17,1295949
26.6299991607666,44.400390625,1026.447998046875,19.181304931640625,-16,-12,16500,14,-2,6,1295971
26.6299991607666,44.400390625,1026.447998046875,19.181304931640625,64,-24,16404,12,6,-5,1295984
26.6299991607666,44.400390625,1026.447998046875,19.181304931640625,80,12,16392,-7,-13,7,1295996
26.6299991607666,44.400390625,1026.447998046875,19.181304931640625,-8,36,16512,-11,11,-21,1296009
26.639999389648438,44.478515625,1026.4677734375,19.01859474182129,-76,36,16496,-13,0,15,1296022
26.639999389648438,44.478515625,1026.4677734375,19.01859474182129,40,28,16480,-10,6,32,1296034
26.639999389648438,44.478515625,1026.4677734375,19.01859474182129,-4,-100,16432,2,-17,3,1296047
26.639999389648438,44.478515625,1026.4677734375,19.01859474182129,-4,-36,16388,2,-10,12,1296060
26.639999389648438,44.478515625,1026.4677734375,19.01859474182129,76,8,16368,5,17,-3,1296072
26.639999389648438,44.478515625,1026.4677734375,19.01859474182129,16,-56,16412,-15,-10,2,1296085
26.639999389648438,44.478515625,1026.4677734375,19.01859474182129,-12,124,16472,-3,-11,0,1296098
26.639999389648438,44.478515625,1026.4490966796875,19.172237396240234,-80,-16,16416,-5,-5,6,1296110
26.6299991607666,44.478515625,1026.4490966796875,19.172237396240234,104,-24,16268,9,-3,14,1296134
26.6299991607666,44.478515625,1026.4490966796875,19.172237396240234,56,16,16396,2,3,-10,1296147
26.6299991607666,44.478515625,1026.4490966796875,19.172237396240234,52,-64,16396,15,14,-11,1296159
26.6299991607666,44.478515625,1026.4490966796875,19.172237396240234,-4,72,16308,-8,11,-38,1296172
26.6299991607666,44.478515625,1026.4490966796875,19.172237396240234,8,32,16392,-5,5,20,1296185
26.6299991607666,44.478515625,1026.4490966796875,19.172237396240234,-24,-44,16424,-13,-3,-10,1296197
26.6299991607666,44.3662109375,1026.45947265625,19.08710289001465,144,60,16352,2,-16,26,1296210
26.6299991607666,44.3662109375,1026.45947265625,19.08710289001465,96,-16,16360,15,5,29,1296223
26.6299991607666,44.3662109375,1026.45947265625,19.08710289001465,-4,-12,16504,-8,1,22,1296235
26.6299991607666,44.3662109375,1026.45947265625,19.08710289001465,68,40,16416,10,32,-17,1296248
26.6299991607666,44.3662109375,1026.45947265625,19.08710289001465,24,-16,16332,13,-4,17,1296261
26.6299991607666,44.3662109375,1026.45947265625,19.08710289001465,88,12,16360,8,-4,-4,1296273
26.6299991607666,44.3662109375,1026.45947265625,19.08710289001465,92,100,16388,6,28,30,1296286
26.6299991607666,44.3662109375,1026.45947265625,19.08710289001465,44,-16,16400,13,-2,-12,1296299
26.639999389648438,44.322265625,1026.44970703125,19.167200088500977,28,-72,16448,-7,7,-14,1296311
26.639999389648438,44.322265625,1026.44970703125,19.167200088500977,0,60,16400,3,-5,-6,1296324
26.639999389648438,44.322265625,1026.44970703125,19.167200088500977,124,-28,16496,-2,12,0,1296337
26.639999389648438,44.322265625,1026.44970703125,19.167200088500977,60,20,16508,8,-7,5,1296349
26.639999389648438,44.322265625,1026.44970703125,19.167200088500977,28,-56,16404,-16,-5,-12,1296362
26.639999389648438,44.322265625,1026.44970703125,19.167200088500977,-12,68,16312,8,10,4,1296375
26.639999389648438,44.322265625,1026.44970703125,19.167200088500977,104,-28,16360,-6,17,6,1296387
26.639999389648438,44.322265625,1026.44970703125,19.167200088500977,16,12,16388,4,-1,12,1296400
26.639999389648438,44.3779296875,1026.44970703125,19.167200088500977,4,-28,16500,8,10,-32,1296413
26.639999389648438,44.3779296875,1026.44970703125,19.167200088500977,36,20,16296,24,-2,10,1296425
26.639999389648438,44.3779296875,1026.44970703125,19.167200088500977,32,16,16396,18,12,8,1296438
26.639999389648438,44.3779296875,1026.44970703125,19.167200088500977,60,52,16356,-4,-9,-1,1296451
26.639999389648438,44.3779296875,1026.44970703125,19.167200088500977,20,-24,16284,-3,-10,-1,1296463
26.639999389648438,44.3779296875,1026.44970703125,19.167200088500977,8,-32,16176,4,5,-14,1296476
26.639999389648438,44.3779296875,1026.44970703125,19.167200088500977,44,0,16344,11,-4,14,1296489
26.639999389648438,44.3662109375,1026.4365234375,19.2755069732666,8,16,16468,3,-1,7,1296501
26.639999389648438,44.3662109375,1026.4365234375,19.2755069732666,76,-16,16360,-13,-7,-20,1296514
26.639999389648438,44.3662109375,1026.4365234375,19.2755069732666,0,28,16328,-10,-9,-18,1296527
26.639999389648438,44.3662109375,1026.4365234375,19.2755069732666,16,44,16452,14,-15,3,1296539
26.639999389648438,44.3662109375,1026.4365234375,19.2755069732666,20,-108,16348,-3,-2,-3,1296552
26.639999389648438,44.3662109375,1026.4365234375,19.2755069732666,36,-60,16320,8,-3,11,1296565
26.639999389648438,44.3662109375,1026.4365234375,19.2755069732666,36,-56,16404,14,-11,3,1296577
26.639999389648438,44.3662109375,1026.4365234375,19.2755069732666,132,24,16628,-9,-5,-3,1296590
26.639999389648438,44.4892578125,1026.4481201171875,19.1802978515625,76,-28,16356,13,8,0,1296603
26.639999389648438,44.4892578125,1026.4481201171875,19.1802978515625,68,-28,16456,-6,41,-9,1296615
26.639999389648438,44.4892578125,1026.4481201171875,19.1802978515625,44,-20,16304,-3,1,2,1296628
26.639999389648438,44.4892578125,1026.4481201171875,19.1802978515625,40,-16,16404,-1,2,0,1296641
